X,Y,Z,TYPE,BOUND,com_area,mount,veg,port,h_dev,rivers,USAGE_ALL
87.0,33.0,949.798.249.161,land,no_bound,N,N,N,N,N,N,
87.0,36.0,860.474.751.746,land,no_bound,N,N,N,N,N,N,
87.0,39.0,718.448.212.971,land,no_bound,N,N,veg,N,N,N,veg
87.0,42.0,587.959.481.686,land,no_bound,N,N,N,N,N,N,
87.0,45.0,696.369.711.693,land,no_bound,N,N,N,N,N,N,
87.0,48.0,720.871.806.415,land,no_bound,N,N,N,N,N,N,
87.0,51.0,672.484.028.103,land,no_bound,N,N,N,N,N,N,
87.0,54.0,655.713.930.137,land,no_bound,N,N,veg,N,N,N,veg
87.0,57.0,674.580.657.444,land,no_bound,N,N,veg,N,N,N,veg
87.0,60.0,712.472.772.758,land,no_bound,N,N,veg,N,N,N,veg
87.0,63.0,753.251.717.248,land,no_bound,N,N,N,N,N,N,
87.0,66.0,801.454.024.096,land,no_bound,N,N,N,N,N,N,
87.0,69.0,859.491.155.516,land,no_bound,N,N,N,N,N,N,
87.0,72.0,900.986.364.695,land,no_bound,N,N,N,N,N,N,
87.0,75.0,900.931.311.417,land,no_bound,N,N,N,N,N,N,
87.0,78.0,903.662.781.226,land,no_bound,N,N,N,N,N,N,
87.0,81.0,902.097.451.133,land,no_bound,N,N,N,N,N,N,
87.0,84.0,899.691.754.628,land,no_bound,N,N,N,N,N,N,
87.0,87.0,889.526.631.539,land,no_bound,N,N,N,N,N,N,
87.0,90.0,889.885.329.993,land,no_bound,N,N,N,N,N,N,
87.0,93.0,895.865.646.207,land,no_bound,N,N,N,N,N,N,
87.0,96.0,891.775.501.685,land,no_bound,N,N,N,N,N,N,
87.0,99.0,791.952.890.532,land,no_bound,N,N,N,N,N,N,
87.0,102.0,775.859.706.594,land,no_bound,N,N,N,N,N,N,
87.0,105.0,780.031.335.711,land,no_bound,N,N,N,N,N,N,
87.0,108.0,871.141.731.525,land,no_bound,N,N,N,N,N,N,
87.0,111.0,888.823.606.398,land,no_bound,N,N,N,N,N,N,
87.0,114.0,780.107.977.837,land,no_bound,N,N,N,N,N,N,
87.0,117.0,667.466.147.228,land,no_bound,N,N,N,N,N,N,
87.0,120.0,613.037.465.609,land,no_bound,N,N,N,N,N,N,
87.0,123.0,549.423.191.005,land,no_bound,N,N,veg,N,N,N,veg
87.0,126.0,648.228.931.190,land,no_bound,N,N,veg,N,N,N,veg
87.0,129.0,775.658.706.659,land,no_bound,N,N,N,N,N,N,
87.0,132.0,899.368.601.975,land,no_bound,N,N,N,N,N,N,
87.0,135.0,855.299.357.026,land,bound,N,N,veg,N,N,N,veg
87.0,138.0,815.042.017.456,land,no_bound,N,N,veg,N,N,N,veg
87.0,141.0,868.577.151.683,land,no_bound,N,N,veg,N,N,N,veg
87.0,144.0,895.751.134.603,land,no_bound,N,N,veg,N,N,N,veg
87.0,147.0,900.440.135.577,land,no_bound,N,mount,veg,N,N,N,mountveg
87.0,150.0,964.512.102.726,land,no_bound,N,mount,veg,N,N,N,mountveg
87.0,153.0,118.889.822.018,land,no_bound,N,mount,N,N,N,N,mount
87.0,156.0,126.847.245.075,land,no_bound,N,mount,N,N,N,N,mount
87.0,159.0,129.710.852.844,land,no_bound,N,mount,N,N,N,N,mount
87.0,162.0,113.085.470.726,land,no_bound,N,N,N,N,N,N,
87.0,165.0,944.137.313.822,land,no_bound,N,N,N,N,N,N,
87.0,168.0,720.433.036.985,land,no_bound,N,N,veg,N,N,N,veg
87.0,171.0,555.446.017.541,land,no_bound,N,N,veg,N,N,N,veg
87.0,174.0,536.720.734.895,land,no_bound,N,N,veg,N,N,N,veg
87.0,177.0,630.784.094.417,land,no_bound,N,N,veg,N,N,N,veg
87.0,180.0,706.570.039.894,land,bound,N,N,veg,N,N,N,veg
87.0,183.0,915.973.733.115,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
87.0,186.0,986.649.571.897,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,189.0,925.472.744.263,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,192.0,901.402.160.186,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,195.0,731.265.596.748,land,bound,com_area,N,veg,N,N,N,com_areaveg
87.0,198.0,671.020.052.738,land,no_bound,N,N,veg,N,N,N,veg
87.0,201.0,640.898.796.078,land,no_bound,N,N,veg,N,N,N,veg
87.0,204.0,612.992.862.519,land,no_bound,N,N,veg,N,N,N,veg
87.0,207.0,581.189.093.436,land,no_bound,N,N,veg,N,N,N,veg
87.0,210.0,540.146.732.465,land,no_bound,N,N,veg,N,N,N,veg
87.0,213.0,580.950.767.069,land,no_bound,N,N,veg,N,N,N,veg
87.0,216.0,686.165.352.696,land,bound,N,N,N,N,N,N,
87.0,219.0,894.738.147.909,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,222.0,101.735.506.136,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,225.0,106.253.948.824,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,228.0,107.282.732.568,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,231.0,111.600.138.348,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,234.0,103.775.566.999,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,237.0,105.016.900.020,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,240.0,102.868.670.323,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,243.0,966.919.769.701,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,246.0,913.005.604.345,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,249.0,109.667.893.366,land,bound,N,N,N,N,N,N,
87.0,252.0,105.018.286.490,land,bound,N,mount,N,N,N,N,mount
87.0,255.0,970.511.329.767,land,bound,com_area,mount,N,N,N,N,com_areamount
87.0,258.0,890.039.195.517,land,bound,com_area,N,N,N,N,N,com_area
87.0,261.0,879.869.386.442,land,bound,com_area,N,N,N,N,N,com_area
87.0,264.0,102.513.645.675,land,bound,com_area,N,N,N,N,N,com_area
87.0,267.0,135.796.857.526,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,270.0,131.777.881.247,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,273.0,117.307.617.934,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,276.0,114.681.830.269,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,279.0,115.749.809.506,land,no_bound,com_area,mount,N,N,N,N,com_areamount
87.0,282.0,107.832.240.404,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,285.0,914.477.455.896,land,bound,com_area,N,N,N,N,N,com_area
87.0,288.0,801.920.912.329,land,no_bound,N,N,veg,N,N,N,veg
87.0,291.0,566.805.431.399,land,bound,N,N,veg,N,N,N,veg
87.0,294.0,470.903.729.188,land,bound,N,N,veg,N,N,N,veg
87.0,297.0,487.774.559.256,land,bound,N,N,veg,N,N,N,veg
87.0,300.0,476.481.016.617,land,no_bound,N,N,veg,N,N,N,veg
87.0,303.0,467.035.162.498,land,no_bound,N,N,veg,N,N,N,veg
87.0,306.0,456.624.455.309,land,no_bound,N,N,veg,N,N,N,veg
87.0,309.0,677.378.345.279,land,no_bound,N,N,veg,N,N,N,veg
87.0,312.0,743.565.718.043,land,bound,N,N,N,N,N,N,
87.0,315.0,900.584.056.462,land,bound,com_area,mount,N,N,N,N,com_areamount
87.0,318.0,100.948.594.969,land,no_bound,com_area,N,N,N,N,N,com_area
87.0,321.0,999.222.565.705,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,0.0,135.095.134.558,land,no_bound,N,N,N,N,N,N,
90.0,3.0,128.093.521.722,land,no_bound,N,N,N,N,N,N,
90.0,6.0,128.472.938.424,land,no_bound,N,N,N,N,N,N,
90.0,9.0,128.007.339.216,land,no_bound,N,N,N,N,N,N,
90.0,12.0,110.450.527.981,land,no_bound,N,N,N,N,N,N,
90.0,15.0,105.477.573.871,land,no_bound,N,N,N,N,N,N,
90.0,18.0,109.175.070.359,land,no_bound,N,N,N,N,N,N,
90.0,21.0,995.395.902.821,land,no_bound,N,N,N,N,N,N,
90.0,24.0,992.702.755.705,land,no_bound,N,N,N,N,N,N,
90.0,27.0,110.917.868.574,land,no_bound,N,N,N,N,N,N,
90.0,30.0,117.014.867.407,land,no_bound,N,N,N,N,N,N,
90.0,33.0,112.479.907.287,land,no_bound,N,N,N,N,N,N,
90.0,36.0,968.979.698.668,land,no_bound,N,N,N,N,N,N,
90.0,39.0,826.394.347.482,land,no_bound,N,N,N,N,N,N,
90.0,42.0,833.978.107.015,land,no_bound,N,N,N,N,N,N,
90.0,45.0,891.277.282.556,land,no_bound,N,N,N,N,N,N,
90.0,48.0,905.414.648.931,land,no_bound,N,N,N,N,N,N,
90.0,51.0,827.312.810.437,land,no_bound,N,N,N,N,N,N,
90.0,54.0,716.960.245.452,land,no_bound,N,N,N,N,N,N,
90.0,57.0,637.569.353.383,land,no_bound,N,N,N,N,N,N,
90.0,60.0,682.335.254.514,land,no_bound,N,N,veg,N,N,N,veg
90.0,63.0,774.864.281.400,land,no_bound,N,N,veg,N,N,N,veg
90.0,66.0,811.505.601.266,land,no_bound,N,N,veg,N,N,N,veg
90.0,69.0,877.781.551.349,land,no_bound,N,N,N,N,N,N,
90.0,72.0,921.817.369.042,land,no_bound,N,N,N,N,N,N,
90.0,75.0,922.587.060.216,land,no_bound,N,N,N,N,N,N,
90.0,78.0,913.845.718.071,land,no_bound,N,N,N,N,N,N,
90.0,81.0,9.043.503.576,land,no_bound,N,N,N,N,N,N,
90.0,84.0,902.890.429.628,land,no_bound,N,N,N,N,N,N,
90.0,87.0,896.408.662.912,land,no_bound,N,N,N,N,N,N,
90.0,90.0,896.557.572.828,land,no_bound,N,N,N,N,N,N,
90.0,93.0,898.890.757.674,land,no_bound,N,N,N,N,N,N,
90.0,96.0,897.412.086.022,land,no_bound,N,N,N,N,N,N,
90.0,99.0,901.544.828.160,land,no_bound,N,N,N,N,N,N,
90.0,102.0,902.037.992.776,land,no_bound,N,N,N,N,N,N,
90.0,105.0,904.109.492.528,land,no_bound,N,N,N,N,N,N,
90.0,108.0,902.072.269.973,land,no_bound,N,N,N,N,N,N,
90.0,111.0,898.977.691.053,land,no_bound,N,N,N,N,N,N,
90.0,114.0,901.692.354.765,land,no_bound,N,N,N,N,N,N,
90.0,117.0,883.360.990.651,land,no_bound,N,N,N,N,N,N,
90.0,120.0,809.835.283.189,land,no_bound,N,N,N,N,N,N,
90.0,123.0,767.402.477.365,land,no_bound,N,N,N,N,N,N,
90.0,126.0,784.481.982.346,land,no_bound,N,N,N,N,N,N,
90.0,129.0,881.133.685.553,land,no_bound,N,N,N,N,N,N,
90.0,132.0,976.824.499.428,land,no_bound,N,N,N,N,N,N,
90.0,135.0,925.720.586.012,land,no_bound,N,N,N,N,N,N,
90.0,138.0,859.981.980.283,land,bound,N,N,veg,N,N,N,veg
90.0,141.0,889.137.026.920,land,no_bound,N,N,veg,N,N,N,veg
90.0,144.0,891.590.807.036,land,no_bound,N,N,veg,N,N,N,veg
90.0,147.0,940.290.579.688,land,no_bound,N,mount,veg,N,N,N,mountveg
90.0,150.0,115.681.010.814,land,no_bound,N,mount,N,N,N,N,mount
90.0,153.0,129.532.353.855,land,no_bound,N,mount,N,N,N,N,mount
90.0,156.0,128.530.785.624,land,no_bound,N,mount,N,N,N,N,mount
90.0,159.0,120.034.352.735,land,no_bound,N,N,N,N,N,N,
90.0,162.0,892.969.956.028,land,no_bound,N,N,N,N,N,N,
90.0,165.0,821.245.492.110,land,no_bound,N,N,N,N,N,N,
90.0,168.0,736.069.097.318,land,no_bound,N,N,veg,N,N,N,veg
90.0,171.0,679.225.516.063,land,no_bound,N,N,veg,N,N,N,veg
90.0,174.0,630.877.401.117,land,no_bound,N,N,veg,N,N,N,veg
90.0,177.0,637.654.382.260,land,no_bound,N,N,veg,N,N,N,veg
90.0,180.0,671.676.115.168,land,bound,N,N,veg,N,N,N,veg
90.0,183.0,712.171.148.745,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
90.0,186.0,796.482.731.450,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
90.0,189.0,860.913.058.136,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,192.0,837.850.464.330,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,195.0,746.470.398.090,land,bound,N,N,veg,N,N,N,veg
90.0,198.0,671.269.158.673,land,no_bound,N,N,veg,N,N,N,veg
90.0,201.0,637.643.165.359,land,no_bound,N,N,veg,N,N,N,veg
90.0,204.0,586.605.158.594,land,no_bound,N,N,veg,N,N,N,veg
90.0,207.0,562.589.004.431,land,no_bound,N,N,veg,N,N,N,veg
90.0,210.0,548.318.860.529,land,no_bound,N,N,veg,N,N,N,veg
90.0,213.0,570.914.391.129,land,no_bound,N,N,veg,N,N,N,veg
90.0,216.0,670.657.981.142,land,bound,N,N,veg,N,N,N,veg
90.0,219.0,912.303.462.655,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,222.0,114.201.936.906,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,225.0,116.320.214.204,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,228.0,112.970.572.440,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,231.0,960.952.802.920,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,234.0,901.409.443.507,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,237.0,866.724.502.001,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,240.0,847.911.043.912,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
90.0,243.0,939.458.500.528,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,246.0,942.909.099.459,land,bound,com_area,N,N,N,N,N,com_area
90.0,249.0,821.315.631.705,land,no_bound,N,N,veg,N,N,N,veg
90.0,252.0,961.953.314.412,land,no_bound,N,N,N,N,N,N,
90.0,255.0,109.976.343.369,land,no_bound,N,N,N,N,N,N,
90.0,258.0,109.354.396.622,land,bound,N,mount,N,N,N,N,mount
90.0,261.0,929.274.303.861,land,bound,N,N,N,N,N,N,
90.0,264.0,916.662.052.298,land,bound,N,N,N,N,N,N,
90.0,267.0,122.299.373.058,land,bound,com_area,N,N,N,N,N,com_area
90.0,270.0,121.549.197.719,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,273.0,125.646.483.180,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,276.0,122.115.849.863,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,279.0,111.913.488.334,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,282.0,105.007.786.173,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,285.0,988.918.462.416,land,bound,com_area,N,N,N,N,N,com_area
90.0,288.0,961.169.495.878,land,bound,N,N,N,N,N,N,
90.0,291.0,638.067.948.787,land,no_bound,N,N,veg,N,N,N,veg
90.0,294.0,467.320.407.445,land,no_bound,N,N,veg,N,N,N,veg
90.0,297.0,456.807.150.556,land,no_bound,N,N,veg,N,N,N,veg
90.0,300.0,509.127.548.590,land,no_bound,N,N,veg,N,N,N,veg
90.0,303.0,506.143.631.645,land,no_bound,N,N,veg,N,N,N,veg
90.0,306.0,581.019.487.040,land,no_bound,N,N,veg,N,N,N,veg
90.0,309.0,779.329.769.534,land,no_bound,N,N,N,N,N,N,
90.0,312.0,913.681.586.064,land,bound,N,mount,N,N,N,N,mount
90.0,315.0,100.330.211.244,land,no_bound,com_area,mount,N,N,N,N,com_areamount
90.0,318.0,103.331.785.695,land,no_bound,com_area,N,N,N,N,N,com_area
90.0,321.0,100.099.543.270,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,0.0,126.028.859.489,land,no_bound,N,N,N,N,N,N,
93.0,3.0,122.538.469.294,land,no_bound,N,N,N,N,N,N,
93.0,6.0,113.985.754.300,land,no_bound,N,N,N,N,N,N,
93.0,9.0,106.679.092.958,land,no_bound,N,N,N,N,N,N,
93.0,12.0,106.945.114.724,land,no_bound,N,N,N,N,N,N,
93.0,15.0,119.464.867.250,land,no_bound,N,N,N,N,N,N,
93.0,18.0,127.669.162.950,land,no_bound,N,N,N,N,N,N,
93.0,21.0,123.547.053.267,land,no_bound,N,N,N,N,N,N,
93.0,24.0,115.930.508.355,land,no_bound,N,N,N,N,N,N,
93.0,27.0,113.325.320.572,land,no_bound,N,N,N,N,N,N,
93.0,30.0,127.833.862.332,land,no_bound,N,N,N,N,N,N,
93.0,33.0,117.944.968.062,land,no_bound,N,N,N,N,N,N,
93.0,36.0,101.889.869.722,land,no_bound,N,N,N,N,N,N,
93.0,39.0,854.301.037.003,land,no_bound,N,N,N,N,N,N,
93.0,42.0,924.015.182.102,land,no_bound,N,N,N,N,N,N,
93.0,45.0,975.118.252.874,land,no_bound,N,N,N,N,N,N,
93.0,48.0,858.792.411.923,land,no_bound,N,N,N,N,N,N,
93.0,51.0,894.036.444.248,land,no_bound,N,N,N,N,N,N,
93.0,54.0,651.596.621.892,land,no_bound,N,N,N,N,N,N,
93.0,57.0,641.136.288.793,land,no_bound,N,N,N,N,N,N,
93.0,60.0,791.423.988.845,land,no_bound,N,N,N,N,N,N,
93.0,63.0,856.186.762.875,land,no_bound,N,N,N,N,N,N,
93.0,66.0,859.455.175.865,land,no_bound,N,N,veg,N,N,N,veg
93.0,69.0,908.583.351.731,land,no_bound,N,N,N,N,N,N,
93.0,72.0,931.476.479.102,land,no_bound,N,N,N,N,N,N,
93.0,75.0,927.483.007.588,land,no_bound,N,N,N,N,N,N,
93.0,78.0,931.929.084.862,land,no_bound,N,N,N,N,N,N,
93.0,81.0,915.099.897.111,land,no_bound,N,N,N,N,N,N,
93.0,84.0,912.395.930.172,land,no_bound,N,N,N,N,N,N,
93.0,87.0,897.992.479.249,land,no_bound,N,N,N,N,N,N,
93.0,90.0,900.156.370.498,land,no_bound,N,N,N,N,N,N,
93.0,93.0,903.215.284.874,land,no_bound,N,N,N,N,N,N,
93.0,96.0,894.911.493.873,land,no_bound,N,N,N,N,N,N,
93.0,99.0,901.488.869.938,land,no_bound,N,N,N,N,N,N,
93.0,102.0,905.027.823.560,land,no_bound,N,N,N,N,N,N,
93.0,105.0,912.396.244.442,land,no_bound,N,N,N,N,N,N,
93.0,108.0,910.715.728.065,land,no_bound,N,N,N,N,N,N,
93.0,111.0,904.882.015.226,land,no_bound,N,N,N,N,N,N,
93.0,114.0,902.163.655.782,land,no_bound,N,N,N,N,N,N,
93.0,117.0,903.357.276.279,land,no_bound,N,N,N,N,N,N,
93.0,120.0,898.121.866.659,land,no_bound,N,N,N,N,N,N,
93.0,123.0,891.400.993.017,land,no_bound,N,N,N,N,N,N,
93.0,126.0,889.676.441.254,land,no_bound,N,N,N,N,N,N,
93.0,129.0,925.016.371.830,land,no_bound,N,N,N,N,N,N,
93.0,132.0,967.484.008.905,land,no_bound,N,N,N,N,N,N,
93.0,135.0,895.362.477.800,land,no_bound,N,N,N,N,N,N,
93.0,138.0,872.792.588.889,land,bound,N,N,N,N,N,N,
93.0,141.0,893.236.131.535,land,no_bound,N,N,veg,N,N,N,veg
93.0,144.0,912.887.187.531,land,no_bound,N,mount,veg,N,N,N,mountveg
93.0,147.0,107.604.165.468,land,no_bound,N,mount,N,N,N,N,mount
93.0,150.0,113.323.469.142,land,no_bound,N,mount,N,N,N,N,mount
93.0,153.0,120.787.731.758,land,no_bound,N,mount,N,N,N,N,mount
93.0,156.0,111.221.027.538,land,no_bound,N,N,N,N,N,N,
93.0,159.0,931.560.355.161,land,no_bound,N,N,N,N,N,N,
93.0,162.0,861.588.705.051,land,no_bound,N,N,N,N,N,N,
93.0,165.0,725.993.127.604,land,no_bound,N,N,veg,N,N,N,veg
93.0,168.0,690.641.639.466,land,no_bound,N,N,veg,N,N,N,veg
93.0,171.0,658.062.880.033,land,no_bound,N,N,veg,N,N,N,veg
93.0,174.0,650.661.839.211,land,no_bound,N,N,veg,N,N,N,veg
93.0,177.0,658.943.735.033,land,no_bound,N,N,veg,N,N,N,veg
93.0,180.0,683.644.463.309,land,bound,N,N,veg,N,N,N,veg
93.0,183.0,698.185.503.926,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
93.0,186.0,724.590.390.999,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
93.0,189.0,809.021.198.196,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
93.0,192.0,797.842.534.783,land,no_bound,com_area,N,veg,N,N,N,com_areaveg
93.0,195.0,750.220.268.769,land,bound,N,N,veg,N,N,N,veg
93.0,198.0,688.399.766.167,land,no_bound,N,N,veg,N,N,N,veg
93.0,201.0,668.997.383.846,land,no_bound,N,N,veg,N,N,N,veg
93.0,204.0,591.542.699.942,land,no_bound,N,N,veg,N,N,N,veg
93.0,207.0,550.398.105.827,land,no_bound,N,N,veg,N,N,N,veg
93.0,210.0,543.911.166.149,land,bound,N,N,veg,N,N,N,veg
93.0,213.0,569.777.439.008,land,bound,com_area,N,veg,N,N,N,com_areaveg
93.0,216.0,702.298.653.379,land,bound,com_area,N,N,N,N,N,com_area
93.0,219.0,879.898.375.601,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,222.0,107.317.589.768,land,no_bound,com_area,mount,N,N,N,N,com_areamount
93.0,225.0,120.709.324.248,land,no_bound,com_area,mount,N,N,N,N,com_areamount
93.0,228.0,111.015.455.883,land,no_bound,com_area,mount,N,N,N,N,com_areamount
93.0,231.0,109.481.149.106,land,no_bound,com_area,mount,N,N,N,N,com_areamount
93.0,234.0,945.552.181.402,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,237.0,83.920.630.199,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,240.0,821.602.421.076,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,243.0,868.840.556.669,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,246.0,866.522.495.887,land,bound,com_area,N,N,N,N,N,com_area
93.0,249.0,820.627.203.825,land,no_bound,N,N,veg,N,N,N,veg
93.0,252.0,782.594.927.531,land,no_bound,N,N,veg,N,N,N,veg
93.0,255.0,787.738.871.271,land,no_bound,N,N,veg,N,N,N,veg
93.0,258.0,109.377.059.034,land,no_bound,N,N,N,N,N,N,
93.0,261.0,988.675.560.425,land,no_bound,N,N,N,N,N,N,
93.0,264.0,718.471.942.179,land,no_bound,N,N,veg,N,N,N,veg
93.0,267.0,790.150.509.473,land,bound,N,N,veg,N,N,N,veg
93.0,270.0,117.236.475.541,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,273.0,115.988.688.365,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,276.0,112.934.761.757,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,279.0,107.027.916.055,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,282.0,959.607.623.596,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,285.0,945.725.222.407,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,288.0,882.105.659.101,land,bound,N,N,N,N,N,N,
93.0,291.0,440.831.214.903,land,no_bound,N,N,veg,N,N,N,veg
93.0,294.0,394.524.163.322,land,no_bound,N,N,veg,N,N,N,veg
93.0,297.0,450.607.090.017,land,no_bound,N,N,veg,N,N,N,veg
93.0,300.0,506.077.522.238,land,no_bound,N,N,veg,N,N,N,veg
93.0,303.0,541.248.216.281,land,no_bound,N,N,veg,N,N,N,veg
93.0,306.0,854.468.228.589,land,no_bound,N,mount,veg,N,N,N,mountveg
93.0,309.0,898.895.172.561,land,no_bound,N,mount,N,N,N,N,mount
93.0,312.0,106.640.678.375,land,bound,N,mount,N,N,N,N,mount
93.0,315.0,124.496.954.905,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,318.0,109.285.070.825,land,no_bound,com_area,N,N,N,N,N,com_area
93.0,321.0,951.469.236.275,land,no_bound,com_area,N,N,N,N,N,com_area
96.0,0.0,124.235.960.766,land,no_bound,N,N,N,N,N,N,
96.0,3.0,122.049.262.890,land,no_bound,N,N,N,N,N,N,
96.0,6.0,119.076.830.737,land,no_bound,N,N,N,N,N,N,
96.0,9.0,118.430.037.605,land,no_bound,N,N,N,N,N,N,
96.0,12.0,122.239.517.951,land,no_bound,N,N,N,N,N,N,
96.0,15.0,128.796.292.325,land,no_bound,N,N,N,N,N,N,
96.0,18.0,126.973.479.698,land,no_bound,N,N,N,N,N,N,
96.0,21.0,134.554.710.729,land,no_bound,N,N,N,N,N,N,
96.0,24.0,136.695.964.347,land,no_bound,N,N,N,N,N,N,
96.0,27.0,128.022.828.746,land,no_bound,N,N,N,N,N,N,
96.0,30.0,126.789.462.291,land,no_bound,N,N,N,N,N,N,
96.0,33.0,122.043.324.623,land,no_bound,N,N,N,N,N,N,
96.0,36.0,123.991.297.938,land,no_bound,N,N,N,N,N,N,
96.0,39.0,112.081.121.990,land,no_bound,N,N,N,N,N,N,
96.0,42.0,892.100.573.551,land,no_bound,N,N,N,N,N,N,
96.0,45.0,934.230.166.397,land,no_bound,N,N,N,N,N,N,
96.0,48.0,858.073.874.177,land,no_bound,N,N,N,N,N,N,
96.0,51.0,645.074.660.177,land,no_bound,N,N,N,N,N,N,
96.0,54.0,636.818.648.341,land,no_bound,N,N,N,N,N,N,
96.0,57.0,665.682.687.822,land,no_bound,N,N,N,N,N,N,
96.0,60.0,928.146.674.602,land,no_bound,N,N,N,N,N,N,
96.0,63.0,908.453.700.066,land,no_bound,N,N,N,N,N,N,
96.0,66.0,937.147.827.935,land,no_bound,N,N,veg,N,N,N,veg
96.0,69.0,980.758.609.728,land,no_bound,N,N,N,N,N,N,
96.0,72.0,101.149.297.307,land,no_bound,N,N,N,N,N,N,
96.0,75.0,9.585.209.586,land,no_bound,N,N,N,N,N,N,
96.0,78.0,934.737.136.357,land,no_bound,N,N,N,N,N,N,
96.0,81.0,917.557.045.077,land,no_bound,N,N,N,N,N,N,
96.0,84.0,914.871.701.203,land,no_bound,N,N,N,N,N,N,
96.0,87.0,900.014.974.579,land,no_bound,N,N,N,N,N,N,
96.0,90.0,907.575.165.308,land,no_bound,N,N,N,N,N,N,
96.0,93.0,910.749.547.886,land,no_bound,N,N,N,N,N,N,
96.0,96.0,916.664.862.297,land,no_bound,N,N,N,N,N,N,
96.0,99.0,919.253.981.790,land,no_bound,N,N,N,N,N,N,
96.0,102.0,922.080.564.498,land,no_bound,N,N,N,N,N,N,
96.0,105.0,926.617.635.611,land,no_bound,N,N,N,N,N,N,
96.0,108.0,919.388.019.186,land,no_bound,N,N,N,N,N,N,
96.0,111.0,916.850.875.379,land,no_bound,N,N,N,N,N,N,
96.0,114.0,904.382.145.863,land,no_bound,N,N,N,N,N,N,
96.0,117.0,902.488.490.359,land,no_bound,N,N,N,N,N,N,
96.0,120.0,902.234.126.256,land,no_bound,N,N,N,N,N,N,
96.0,123.0,901.203.708.243,land,no_bound,N,N,N,N,N,N,
96.0,126.0,898.161.304.936,land,no_bound,N,N,N,N,N,N,
96.0,129.0,904.523.305.704,land,no_bound,N,N,N,N,N,N,
96.0,132.0,926.630.403.456,land,no_bound,N,N,N,N,N,N,
96.0,135.0,910.587.720.257,land,no_bound,N,N,N,N,N,N,
96.0,138.0,881.910.974.787,land,no_bound,N,N,N,N,N,N,
96.0,141.0,887.815.361.459,land,bound,N,N,veg,N,N,N,veg
96.0,144.0,979.821.737.482,land,no_bound,N,mount,veg,N,N,N,mountveg
96.0,147.0,102.774.637.547,land,no_bound,N,mount,N,N,N,N,mount
96.0,150.0,102.587.452.976,land,no_bound,N,mount,N,N,N,N,mount
96.0,153.0,980.079.805.917,land,no_bound,N,N,N,N,N,N,
96.0,156.0,910.134.958.005,land,no_bound,N,N,N,N,N,N,
